0,0.0089726595,0.0062896026,0.9726595203,0,0
1,0.0089726595,0.000235902,0.9726595203,1,0
2,0.0155838219,0.0002031057,0.5838218689,2,0
3,0.0155838219,0.0002255236,0.5838218689,3,0
4,0.0155838219,0.0002384926,0.5838218689,4,0
5,0.0155838219,0.0002023481,0.5838218689,5,0
6,0.0155838219,0.0001800187,0.5838218689,6,0
7,0.0155838219,0.0002626767,0.5838218689,7,0
8,0.0155838219,0.000237373,0.5838218689,8,0
9,0.0155838219,0.0006001572,0.5838218689,9,0
10,0.0155838219,0.0001350487,0.5838218689,10,0
11,0.0155838219,5.26E-005,0.5838218689,11,0
12,0.0155838219,5.26E-005,0.5838218689,12,0
13,0.0155838219,0.000330642,0.5838218689,13,0
14,0.0155838219,0.000288644,0.5838218689,14,0
15,0.0155838219,5.26E-005,0.5838218689,15,0
16,0.0155838219,0.0001332431,0.5838218689,16,0
17,0.0155838219,0.0002600099,0.5838218689,17,0
18,0.0155838219,5.26E-005,0.5838218689,18,0
19,0.0155838219,0.0003806431,0.5838218689,19,0
20,0.0155838219,0.0002929754,0.5838218689,20,0
21,0.0155838219,0.0006928319,0.5838218689,21,0
22,0.0155838219,0.0001638567,0.5838218689,22,0
23,0.0155838219,0.0004043263,0.5838218689,23,0
24,0.0155838219,0.0002282401,0.5838218689,24,0
25,0.0155838219,0.0008004127,0.5838218689,25,0
26,0.0155838219,0.0006922746,0.5838218689,26,0
27,0.0155838219,9.90E-005,0.5838218689,27,0
28,0.0155838219,0.0002552192,0.5838218689,28,0
29,0.0155838219,0.0001915496,0.5838218689,29,0
30,0.0155838219,0.0002121965,0.5838218689,30,0
31,0.0155838219,0.000299362,0.5838218689,31,0
32,0.0155838219,0.0001478894,0.5838218689,32,0
33,0.0155838219,9.17E-005,0.5838218689,33,0
34,0.0153942657,9.25E-005,0.3942657175,34,1
35,0.0155838219,7.35E-005,0.5838218689,35,0
36,0.0155838219,0.0001850268,0.5838218689,36,0
37,0.0155838219,5.26E-005,0.5838218689,37,0
38,0.0155838219,0.0001412614,0.5838218689,38,0
39,0.0155838219,0.0001946836,0.5838218689,39,0
40,0.0155838219,0.0004956291,0.5838218689,40,0
41,0.0155838219,0.000465306,0.5838218689,41,0
42,0.0155838219,9.17E-005,0.5838218689,42,0
43,0.0155838219,5.26E-005,0.5838218689,43,0
44,0.0155838219,0.0001369429,0.5838218689,44,0
45,0.0155838219,0.0001596026,0.5838218689,45,0
46,0.0155838219,0.0001331236,0.5838218689,46,0
47,0.0155838219,8.03E-005,0.5838218689,47,0
48,0.0155838219,0.000292728,0.5838218689,48,0
49,0.0155838219,0.0001556479,0.5838218689,49,0
50,0.0155838219,0.0001528526,0.5838218689,50,0
51,0.0155838219,0.0001405149,0.5838218689,51,0
52,0.0155838219,8.22E-005,0.5838218689,52,0
53,0.0155838219,0.0004152552,0.5838218689,53,0
54,0.0155838219,0.0001346315,0.5838218689,54,0
55,0.0155838219,0.0001974013,0.5838218689,55,0
56,0.0155838219,0.0008039024,0.5838218689,56,0
57,0.0155838219,0.0002138018,0.5838218689,57,0
58,0.0155838219,0.00021402,0.5838218689,58,0
59,0.0155838219,0.0002239373,0.5838218689,59,0
60,0.0155838219,0.0001179215,0.5838218689,60,0
61,0.0155838219,9.99E-005,0.5838218689,61,0
62,0.0155838219,0.0002941182,0.5838218689,62,0
63,0.0155838219,9.76E-005,0.5838218689,63,0
64,0.0155838219,0.0001430432,0.5838218689,64,0
65,0.0155838219,0.0001601144,0.5838218689,65,0
66,0.0155838219,0.00017892,0.5838218689,66,0
67,0.0155838219,0.0007724556,0.5838218689,67,0
68,0.0155838219,0.0002148787,0.5838218689,68,0
69,0.0155838219,0.0001410081,0.5838218689,69,0
70,0.0155838219,7.68E-005,0.5838218689,70,0
71,0.0155838219,0.0001014833,0.5838218689,71,0
72,0.0155838219,0.0002733935,0.5838218689,72,0
73,0.0155838219,0.0001580161,0.5838218689,73,0
74,0.0155838219,5.26E-005,0.5838218689,74,0
75,0.0155838219,0.0001760094,0.5838218689,75,0
76,0.0155838219,8.26E-005,0.5838218689,76,0
77,0.0155838219,0.0001206298,0.5838218689,77,0
78,0.0155838219,0.0002169317,0.5838218689,78,0
79,0.0155838219,0.0001529041,0.5838218689,79,0
80,0.0155838219,0.0003147537,0.5838218689,80,0
81,0.0155838219,0.0001075278,0.5838218689,81,0
82,0.0155838219,0.0003849001,0.5838218689,82,0
83,0.0155838219,0.0001405149,0.5838218689,83,0
84,0.0155838219,0.0001910777,0.5838218689,84,0
85,0.0155838219,0.000182838,0.5838218689,85,0
86,0.0155838219,0.0001518704,0.5838218689,86,0
87,0.0155838219,0.0001726709,0.5838218689,87,0
88,0.0155838219,0.0002844148,0.5838218689,88,0
89,0.0155838219,0.0002288806,0.5838218689,89,0
90,0.0155838219,8.92E-005,0.5838218689,90,0
91,0.0155838219,0.000237373,0.5838218689,91,0
92,0.0155838219,0.0002883115,0.5838218689,92,0
93,0.0155838219,0.0001837707,0.5838218689,93,0
94,0.0155838219,0.000298781,0.5838218689,94,0
95,0.0155838219,0.0001805504,0.5838218689,95,0
96,0.0155838219,0.0001461851,0.5838218689,96,0
97,0.0155838219,0.0001095844,0.5838218689,97,0
98,0.0155838219,0.0005003247,0.5838218689,98,0
99,0.0155838219,0.0002993734,0.5838218689,99,0
100,0.0155838219,0.0001752038,0.5838218689,100,0
101,0.0155838219,0.0002663326,0.5838218689,101,0
102,0.0155838219,0.0001536354,0.5838218689,102,0
103,0.0155838219,0.0001881224,0.5838218689,103,0
104,0.0155838219,0.0003464079,0.5838218689,104,0
105,0.0155838219,0.0001813354,0.5838218689,105,0
106,0.0155838219,0.0001275483,0.5838218689,106,0
107,0.0157986235,0.006936421,0.7986235291,107,2
108,0.0155838219,0.0002000809,0.5838218689,108,0
109,0.0155838219,0.0004014723,0.5838218689,109,0
110,0.0155838219,0.0001557232,0.5838218689,110,0
111,0.0155838219,0.0002934993,0.5838218689,111,0
112,0.0155838219,0.0001007555,0.5838218689,112,0
113,0.0155838219,0.000421768,0.5838218689,113,0
114,0.0155838219,5.26E-005,0.5838218689,114,0
115,0.0155838219,0.0004171974,0.5838218689,115,0
116,0.0155838219,0.0003251862,0.5838218689,116,0
117,0.0155838219,0.000112502,0.5838218689,117,0
118,0.0155838219,0.0003978,0.5838218689,118,0
119,0.0155838219,0.0007319073,0.5838218689,119,0
120,0.0155838219,8.99E-005,0.5838218689,120,0
121,0.0155838219,0.0001719495,0.5838218689,121,0
122,0.0155838219,0.0006605241,0.5838218689,122,0
123,0.0155838219,0.0002085474,0.5838218689,123,0
124,0.0155838219,0.0001123297,0.5838218689,124,0
125,0.0155838219,7.59E-005,0.5838218689,125,0
126,0.0155838219,0.0001273416,0.5838218689,126,0
127,0.0155838219,0.0002434772,0.5838218689,127,0
128,0.0155838219,0.0003067678,0.5838218689,128,0
129,0.0155838219,0.0001235092,0.5838218689,129,0
130,0.0155838219,0.0002300074,0.5838218689,130,0
131,0.0155838219,0.0001734369,0.5838218689,131,0
132,0.0155838219,0.0002084674,0.5838218689,132,0
133,0.0155838219,0.0002355024,0.5838218689,133,0
134,0.0155838219,0.0002190582,0.5838218689,134,0
135,0.0155838219,0.0001716312,0.5838218689,135,0
136,0.0157986235,0.0006337403,0.7986235291,136,3
137,0.0155838219,0.0003304194,0.5838218689,137,0
138,0.0155838219,7.29E-005,0.5838218689,138,0
139,0.0155838219,0.0001551128,0.5838218689,139,0
140,0.0155838219,0.000220453,0.5838218689,140,0
141,0.0155838219,0.0003120021,0.5838218689,141,0
142,0.0155838219,0.0004508863,0.5838218689,142,0
143,0.0155838219,0.0002937991,0.5838218689,143,0
144,0.0155838219,0.0002911633,0.5838218689,144,0
145,0.0155838219,8.92E-005,0.5838218689,145,0
146,0.0155838219,0.0001444306,0.5838218689,146,0
147,0.0155838219,0.0001800187,0.5838218689,147,0
148,0.0155838219,0.0002462669,0.5838218689,148,0
149,0.0155838219,0.0002717075,0.5838218689,149,0
150,0.0155838219,0.0001940839,0.5838218689,150,0
151,0.0155838219,0.0001537603,0.5838218689,151,0
152,0.0155838219,0.0001249224,0.5838218689,152,0
153,0.0155838219,6.21E-005,0.5838218689,153,0
154,0.0155838219,7.93E-005,0.5838218689,154,0
155,0.0155838219,0.0001029841,0.5838218689,155,0
156,0.0155838219,0.0001648389,0.5838218689,156,0
157,0.0155838219,0.0001060018,0.5838218689,157,0
158,0.0155838219,0.0002996906,0.5838218689,158,0
159,0.0155838219,0.0002046729,0.5838218689,159,0
160,0.0155838219,6.95E-005,0.5838218689,160,0
161,0.0155838219,0.0002798852,0.5838218689,161,0
162,0.0155838219,0.0001696724,0.5838218689,162,0
163,0.0155838219,0.0001214385,0.5838218689,163,0
164,0.0155838219,7.39E-005,0.5838218689,164,0
165,0.0155838219,0.0001491541,0.5838218689,165,0
166,0.0155838219,0.0001090141,0.5838218689,166,0
167,0.0155838219,0.0001689001,0.5838218689,167,0
168,0.0155838219,0.0001667144,0.5838218689,168,0
169,0.0155838219,0.0004151647,0.5838218689,169,0
170,0.0155838219,0.0005074089,0.5838218689,170,0
171,0.0155838219,0.0003783555,0.5838218689,171,0
172,0.0155838219,0.0004407712,0.5838218689,172,0
173,0.0153942657,0.0002209585,0.3942657175,173,1
174,0.0155838219,0.000130349,0.5838218689,174,0
175,0.0155838219,0.0003793294,0.5838218689,175,0
176,0.0155838219,0.0001761852,0.5838218689,176,0
177,0.0155838219,0.00025851,0.5838218689,177,0
178,0.0155838219,0.0001886907,0.5838218689,178,0
179,0.0155838219,0.0001291324,0.5838218689,179,0
180,0.0155838219,0.0002767446,0.5838218689,180,0
181,0.0155838219,0.0002384926,0.5838218689,181,0
182,0.0155838219,0.0001152713,0.5838218689,182,0
183,0.0155838219,6.37E-005,0.5838218689,183,0
184,0.0155838219,0.0002672227,0.5838218689,184,0
185,0.0155838219,0.0002961999,0.5838218689,185,0
186,0.0155838219,0.0004662145,0.5838218689,186,0
187,0.0155838219,0.0002298857,0.5838218689,187,0
188,0.0155838219,0.0005108965,0.5838218689,188,0
189,0.0155838219,0.0001430432,0.5838218689,189,0
190,0.0155838219,0.0001028203,0.5838218689,190,0
191,0.0155838219,7.62E-005,0.5838218689,191,0
192,0.0155838219,0.0001730161,0.5838218689,192,0
193,0.0155838219,0.0001574727,0.5838218689,193,0
194,0.0155838219,0.0002639598,0.5838218689,194,0
195,0.0155838219,0.0002169317,0.5838218689,195,0
196,0.0155838219,0.0001873951,0.5838218689,196,0
197,0.0155838219,0.0002433386,0.5838218689,197,0
198,0.0153942657,0.0002614246,0.3942657175,198,1
199,0.0155838219,0.000497005,0.5838218689,199,0
200,0.0155838219,0.0005910801,0.5838218689,200,0
201,0.0155838219,0.0001289754,0.5838218689,201,0
202,0.0155838219,0.0001029266,0.5838218689,202,0
203,0.0155838219,0.0006010225,0.5838218689,203,0
204,0.0155838219,0.0002962827,0.5838218689,204,0
205,0.0155838219,8.22E-005,0.5838218689,205,0
206,0.0155838219,9.40E-005,0.5838218689,206,0
207,0.0155838219,7.06E-005,0.5838218689,207,0
208,0.0155838219,0.0001092284,0.5838218689,208,0
209,0.0155838219,5.26E-005,0.5838218689,209,0
210,0.0155838219,5.26E-005,0.5838218689,210,0
211,0.0155838219,0.0003288077,0.5838218689,211,0
212,0.0155838219,0.0002143282,0.5838218689,212,0
213,0.0155838219,0.0004452989,0.5838218689,213,0
214,0.0155838219,0.0003403576,0.5838218689,214,0
215,0.0155838219,5.26E-005,0.5838218689,215,0
216,0.0155838219,7.32E-005,0.5838218689,216,0
217,0.0155838219,0.0001547532,0.5838218689,217,0
218,0.0155838219,0.0002169317,0.5838218689,218,0
219,0.0155838219,0.0001871288,0.5838218689,219,0
220,0.0155838219,0.0001097649,0.5838218689,220,0
221,0.0155838219,0.0001200295,0.5838218689,221,0
222,0.0155838219,0.0001597196,0.5838218689,222,0
223,0.0155838219,0.0002889287,0.5838218689,223,0
224,0.0155838219,0.0003157726,0.5838218689,224,0
225,0.0155838219,0.0002356741,0.5838218689,225,0
226,0.0155838219,0.0002702688,0.5838218689,226,0
227,0.0155838219,0.0003415898,0.5838218689,227,0
228,0.0155838219,8.19E-005,0.5838218689,228,0
229,0.0155838219,0.0001138108,0.5838218689,229,0
230,0.0155838219,0.0002556803,0.5838218689,230,0
231,0.0155838219,0.0002658392,0.5838218689,231,0
232,0.0155838219,0.000280764,0.5838218689,232,0
233,0.0155838219,9.17E-005,0.5838218689,233,0
234,0.0155838219,6.16E-005,0.5838218689,234,0
235,0.0155838219,9.54E-005,0.5838218689,235,0
236,0.0155838219,0.0004103192,0.5838218689,236,0
237,0.0155838219,0.0001405149,0.5838218689,237,0
238,0.0155838219,0.0002629615,0.5838218689,238,0
239,0.0155838219,0.0006249254,0.5838218689,239,0
240,0.0155838219,8.52E-005,0.5838218689,240,0
241,0.0155838219,8.58E-005,0.5838218689,241,0
242,0.0155838219,0.0003169612,0.5838218689,242,0
243,0.0155838219,0.0001928358,0.5838218689,243,0
244,0.0155838219,9.17E-005,0.5838218689,244,0
245,0.0155838219,0.000149286,0.5838218689,245,0
246,0.0155838219,0.0001800852,0.5838218689,246,0
247,0.0155838219,8.42E-005,0.5838218689,247,0
248,0.0155838219,0.0002488186,0.5838218689,248,0
249,0.0155838219,0.0003217743,0.5838218689,249,0
250,0.0155838219,8.99E-005,0.5838218689,250,0
251,0.0155838219,0.0002186577,0.5838218689,251,0
252,0.0155838219,0.0006698179,0.5838218689,252,0
253,0.0155838219,0.0001095844,0.5838218689,253,0
254,0.0155838219,0.0002402683,0.5838218689,254,0
255,0.0155838219,8.58E-005,0.5838218689,255,0
256,0.0155838219,9.17E-005,0.5838218689,256,0
257,0.0155838219,0.0002244658,0.5838218689,257,0
258,0.0155838219,0.0001919842,0.5838218689,258,0
259,0.0155838219,0.000237373,0.5838218689,259,0
260,0.0155838219,0.0001587528,0.5838218689,260,0
261,0.0155838219,0.0004123224,0.5838218689,261,0
262,0.0155838219,0.0001097649,0.5838218689,262,0
263,0.0155838219,0.0001746361,0.5838218689,263,0
264,0.0155838219,0.0001557232,0.5838218689,264,0
265,0.0155838219,0.0003001024,0.5838218689,265,0
266,0.0155838219,0.000252237,0.5838218689,266,0
267,0.0155838219,7.29E-005,0.5838218689,267,0
268,0.0155838219,0.0001449622,0.5838218689,268,0
269,0.0155838219,0.0001363595,0.5838218689,269,0
270,0.0155838219,9.48E-005,0.5838218689,270,0
271,0.0155838219,0.0007457889,0.5838218689,271,0
272,0.0155838219,0.0005026915,0.5838218689,272,0
273,0.0155838219,0.0002169317,0.5838218689,273,0
274,0.0155838219,0.0001839124,0.5838218689,274,0
275,0.0155838219,0.0002384926,0.5838218689,275,0
276,0.0155838219,0.0002129761,0.5838218689,276,0
277,0.0155838219,0.0007191103,0.5838218689,277,0
278,0.0155838219,0.0002378284,0.5838218689,278,0
279,0.0155838219,7.05E-005,0.5838218689,279,0
280,0.0155838219,0.0004836865,0.5838218689,280,0
